date,time_30min,segment_rows,unique_segments,mean_speed_kmh,mean_jam_factor
2025-12-26,13:30,341,341,12.354340175953078,0.9604105571847508
2025-12-26,14:00,341,341,11.986862170087976,1.2049853372434016
2025-12-26,14:30,341,341,11.940351906158357,1.2316715542521994
2025-12-26,15:00,341,341,12.161935483870968,1.0730205278592375
2025-12-26,15:30,341,341,12.273812316715542,1.0272727272727273
2025-12-26,16:00,341,341,12.19542521994135,1.1879765395894428
2025-12-26,16:30,341,341,12.052961876832846,1.1082111436950146
2025-12-26,17:00,341,341,11.960850439882698,1.2554252199413491
2025-12-26,17:30,341,341,12.187243401759531,1.1451612903225807
2025-12-26,18:00,341,341,11.949677419354838,1.2228739002932552
2025-12-26,18:30,341,341,12.02774193548387,1.1700879765395895
2025-12-26,19:00,341,341,12.160938416422288,1.096774193548387
2025-12-26,19:30,341,341,12.189853372434017,1.1348973607038124
2025-12-26,20:00,341,341,12.553049853372434,0.9841642228739004
2025-12-26,20:30,341,341,12.694809384164223,0.9222873900293255
2025-12-26,21:00,341,341,13.075835777126098,0.7519061583577712
2025-12-26,21:30,341,341,13.249618768328446,0.7736070381231672
2025-12-26,22:00,341,341,13.295102639296188,0.7434017595307918
2025-12-26,22:30,341,341,13.209384164222874,0.6096774193548388
2025-12-26,23:00,341,341,13.790381231671555,0.4258064516129032
2025-12-26,23:30,341,341,14.343460410557185,0.2821114369501466
2025-12-27,00:00,341,341,14.705982404692081,0.09736070381231672
2025-12-27,00:30,341,341,14.589472140762464,0.1005865102639296
2025-12-27,01:00,341,341,14.788299120234605,0.09530791788856305
2025-12-27,01:30,341,341,14.736217008797654,0.09648093841642229
2025-12-27,02:00,341,341,14.68950146627566,0.09530791788856305
2025-12-27,02:30,341,341,14.682052785923753,0.10146627565982405
2025-12-27,03:00,341,341,14.758826979472142,0.1090909090909091
2025-12-27,03:30,341,341,14.696041055718476,0.11906158357771261
2025-12-27,04:00,341,341,14.691935483870967,0.1313782991202346
2025-12-27,04:30,341,341,14.636041055718476,0.14897360703812315
2025-12-27,05:00,341,341,14.499765395894428,0.1627565982404692
2025-12-27,05:30,341,341,14.46958944281525,0.20087976539589442
2025-12-27,06:00,341,341,14.470615835777124,0.1909090909090909
2025-12-27,06:30,341,341,14.357653958944281,0.23401759530791788
2025-12-27,07:00,341,341,14.074574780058652,0.34428152492668623
2025-12-27,07:30,341,341,13.782023460410558,0.49354838709677423
2025-12-27,08:00,341,341,13.35850439882698,0.5706744868035191
2025-12-27,08:30,341,341,13.037507331378299,0.6964809384164223
2025-12-27,09:00,341,341,12.741055718475073,0.9120234604105572
2025-12-27,09:30,341,341,12.652961876832844,0.9228739002932551
2025-12-27,10:00,341,341,12.535894428152492,0.9642228739002933
2025-12-27,10:30,341,341,12.167800586510264,1.0777126099706744
2025-12-27,11:00,341,341,12.241730205278593,1.03108504398827
2025-12-27,11:30,342,342,12.1740350877193,1.1783625730994152
2025-12-27,12:00,341,341,12.01991202346041,1.2536656891495601
2025-12-27,12:30,341,341,11.671554252199414,1.4909090909090907
2025-12-27,13:00,341,341,11.859941348973608,1.2736070381231672
2025-12-27,13:30,341,341,11.647067448680351,1.3689149560117302
2025-12-27,14:00,341,341,11.772727272727273,1.353958944281525
2025-12-27,14:30,341,341,11.88683284457478,1.2422287390029325
2025-12-27,15:00,341,341,12.026598240469207,1.2190615835777125
2025-12-27,15:30,341,341,11.740029325513197,1.3375366568914957
2025-12-27,16:00,341,341,11.510058651026393,1.4733137829912022
2025-12-27,16:30,341,341,11.30090909090909,1.5375366568914954
2025-12-27,17:00,342,342,11.450087719298246,1.622222222222222
2025-12-27,17:30,341,341,11.455190615835777,1.658944281524927
2025-12-27,18:00,341,341,11.678035190615836,1.4134897360703813
2025-12-27,18:30,341,341,11.673929618768328,1.452492668621701
2025-12-27,19:00,341,341,11.8075073313783,1.304692082111437
2025-12-27,19:30,341,341,12.17407624633431,1.1850439882697945
2025-12-27,20:00,341,341,12.710967741935482,0.9498533724340176
2025-12-27,20:30,341,341,12.98800586510264,0.859824046920821
2025-12-27,21:00,341,341,13.084193548387097,0.8413489736070381
2025-12-27,21:30,341,341,13.322815249266862,0.7524926686217009
2025-12-27,22:00,341,341,13.212023460410558,0.6824046920821114
2025-12-27,22:30,341,341,13.402521994134897,0.5656891495601173
2025-12-27,23:00,341,341,13.95524926686217,0.4064516129032258
2025-12-27,23:30,341,341,14.120381231671555,0.23636363636363636
2025-12-28,00:00,341,341,14.654633431085045,0.10791788856304985
2025-12-28,00:30,341,341,14.7466568914956,0.10703812316715543
